JCVI	JCVI
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
JCVI	JCVI
The University of Queensland	The University of Queensland
CP044528	LSTM	Liverpool School of Tropical Medicine
West China Hospital, Sichuan University	West China Hospital, Sichuan University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Uniformed Services University	Uniformed Services University
Seoul National University	Seoul National University
University of Georgia	J. Craig Venter Institute	University of Georgia
University of Georgia	J. Craig Venter Institute	University of Georgia
Institute for Genome Sciences, University of Maryland School of Medicine	US Food and Drug Administration
Institute for Genome Sciences, University of Maryland School of Medicine	US Food and Drug Administration
CP035004	Chung-Ang University
Columbia University	Columbia University
University of Georgia	J. Craig Venter Institute	University of Georgia
Broad Institute of MIT and Harvard	Broad Institute of MIT and Harvard	Broad Institute of MIT and Harvard
University of Georgia	J. Craig Venter Institute	University of Georgia
CP016971	University of Mississippi Medical Center	University of Mississippi Medical Center
University of Veterinary and Pharmaceutical Sciences Brno	University of Veterinary and Pharmaceutical Sciences Brno
Qingdao university	Qingdao university	Qingdao university
United States Food and Drug Administration	United States Food and Drug Administration
USDA-ARS U.S. Meat Animal Research Center	USDA-ARS U.S. Meat Animal Research Center
The University of Queensland	The University of Queensland
Faculty of Veterinary Hygiene and Ecology, University of Veterinary and Pharmaceutical Sciences Brno	Faculty of Veterinary Hygiene and Ecology, University of Veterinary and Pharmaceutical Sciences Brno
Faculty of Medicine in Pilsen, Charles University	Faculty of Medicine in Pilsen, Charles University
Ruijin Hospital, Shanghai Jiaotong University School of Medicine	Ruijin Hospital, Shanghai Jiaotong University School of Medicine
Shanghai Institute of Plant Physiology, Shanghai Institutes of Biological Science	Shanghai Institute of Plant Physiology, Shanghai Institutes of Biological Science
Institute of Medicinal Biotechnology, Chinese Academy of Medical Sciences	Institute of Medicinal Biotechnology, Chinese Academy of Medical Sciences and Peking Union Medical College
CP022448	National Chiayi University
CP022447	National Chiayi University
La Trobe University	La Trobe University
CP036354	Zhejiang Institute of Freshwater Fisheries
JCVI	JCVI
Fujian Medical University Union Hospital	Fujian Medical University Union Hospital
Zhejiang Academy of Agricultural Sciences	Zhejiang Academy of Agricultural Sciences
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Hunan Agricultral University	Hunan Agricultral University
Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	Norwegian National Advisory Unit on Detection of Antimicrobial Resistance
CP020098	Beijing Technology and Business University (BTBU)
AtoGen Co., Ltd.	AtoGen Co., Ltd.
CP020095	Beijing Technology and Business University (BTBU)
CP018212	Kookmin University	Kookmin University
World Institute of Kimchi	World Institute of Kimchi
Kangwon National University	Kangwon National University
World Institute of Kimchi	World Institute of Kimchi
CSIR-NEERI	CSIR-NEERI
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Institute of Hygiene and Environmental Medicine	Institute of Hygiene and Environmental Medicine
University of Idaho	University of Idaho
KULeuven	KULeuven
US DOE Joint Genome Institute	US DOE Joint Genome Institute
The Institute for Genomic Research	The Institute for Genomic Research	Institute for Genome Sciences
Hangzhou Yuhang Hospital of Traditional Chinese Medicine	Hangzhou Yuhang Hospital of Traditional Chinese Medicine
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Institute of Plant Protection, Chinese Academy of Agricultural Sciences	Institute of Plant Protection, Chinese Academy of Agricultural Sciences	Institute of Plant Protection, Chinese Academy of Agricultural Sciences
MRIGlobal	MRIGlobal
Kyung Hee University	Kyung Hee University
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
Central Research Institute for Epidemiology	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
Central Research Institute for Epidemiology	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
Central Research Institute for Epidemiology	CRIE (Moscow, Russia) and AMC (Amsterdam, The Netherlands)
University of Sao Paulo - School of Farmacy	University of Sao Paulo - School of Farmacy
CP043021	Public Health England
US Food and Drug Administration	US Food and Drug Administration
Nanjing Agricultural University	Nanjing Agricultural University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Nanjing Agricultural University	Nanjing Agricultural University
Christian Medical College	Christian Medical College
JCVI	JCVI
Central Research Institute for Epidemiology	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
Central Research Institute for Epidemiology	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of California Irvine	University of California Irvine
China Agricultural University	China Agricultural University
Veterinary Research Institute	Veterinary Research Institute
University of Maryland	US Food and Drug Administration
Public Health Ontario	Public Health Ontario
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
University of Maryland	US Food and Drug Administration
National Helath Research Institutes	National Health Research Institutes
National Helath Research Institutes	National Health Research Institutes
CP021747	Shandong University at Weihai	Shandong University at Weihai
Nanjing Agricultural University	Nanjing Agricultural University
CP040937	Nanjing Normal University
CP037921	Seoul Women's University
JQ807734	Syngas Biofuels Energy, Inc.
Central Research Institute for Epidemiology	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
Central Research Institute for Epidemiology	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
University of Maryland	US Food and Drug Administration
University of Maryland	US Food and Drug Administration
CP033101	Chinese PLA General Hospital
Universidad Complutense de Madrid	Universidad Complutense de Madrid
TU Dresden, Medical Faculty 'Carl Gustav Carus'	TU Dresden, Medical Faculty 'Carl Gustav Carus'
Centers for Disease Control, R.O.C (Taiwan)	Centers for Disease Control, R.O.C (Taiwan)
JCVI	JCVI
JCVI	JCVI
South China Agricultural University	South China Agricultural University
Nanjing Agricultural University	Nanjing Agricultural University
The University of Queensland	The University of Queensland
USAMRIID	USAMRIID
University of Oxford	University of Oxford
Christian Medical College	Christian Medical College
CP033786	US Food and Drug Administration
West China Hospital, Sichuan University	West China Hospital, Sichuan University
University of Illinois at Urbana-Champaign	University of Illinois at Urbana-Champaign
Universidad Complutense de Madrid	Universidad Complutense de Madrid
AY589570	University of Gdansk
University of Oxford	University of Oxford
EF488047	Indian Institute of Biotechnology
The University of Sydney	The University of Sydney
CP020540	Aarhus University
Central Research Institute for Epidemiology	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
JCVI	JCVI
National Institute for Communicable Disease Contral and Prevention,Chinese Center for Control and Prevention	National Institute for Communicable Disease Contral and Prevention,Chinese Center for Control and Prevention
Nofima	Nofima
Technische Universitaet Muenchen	Technische Universitaet Muenchen
CP033891	Medytox
University of Maryland	US Food and Drug Administration
Jagiellonian University	Jagiellonian University
University of Arkansas	University of Arkansas
Pusan National University	Pusan National University
Istituto Superiore di Sanita	Istituto Superiore di Sanita
Chung-Ang University	Chung-Ang University
Chung-Ang University	Chung-Ang University
CP024927	Chungbuk National University
Chung-Ang University	Chung-Ang University
Central Research Institute for Epidemiology	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
The Hong Kong Polytechnic University	The Hong Kong Polytechnic University
South China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences	South China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences
The Hong Kong Polytechnic University	The Hong Kong Polytechnic University
University of Oxford	University of Oxford
Technische Universitaet Muenchen	Technische Universitaet Muenchen
School of applied Biosciences	School of applied Biosciences
South China Agricultural University	South China Agricultural University
JCVI	JCVI
Macquarie University	Macquarie University
US Food and Drug Administration	US Food and Drug Administration
University of Georgia	J. Craig Venter Institute	University of Georgia
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Institute of Life Sciences and Technology	Institute of Life Sciences and Technology
Beijing Institute of Microbiology and Epidemiology	Beijing Institute of Microbiology and Epidemiology
JCVI	JCVI
University of Oxford	University of Oxford
Beijing Institute of Microbiology and Epidemiology	Beijing Institute of Microbiology and Epidemiology
South China Agricultural University	South China Agricultural University
FDA/CFSAN	US FDA
NIH	NIH Intramural Sequencing Center
USAMRIID	USAMRIID
KY296104	Polyu
CP044204	Centers for Disease Control and Prevention
CP045280	Lebanese American University
